weekday,time,sudo,household,pur,trip,gender,ln_dis,ln_time
1,1,1,3,5,1,0,2.63905733,3.17805383
1,1,1,3,1,1,0,2.63905733,3.465735903
1,1,1,3,8,1,0,0.693147181,2.302585093
1,0,1,3,7,1,0,2.772588722,3.555348061
1,0,1,3,5,1,0,1.609437912,2.708050201
1,1,1,3,1,1,0,2.708050201,3.555348061
1,1,1,3,5,1,0,2.63905733,3.688879454
1,1,1,3,1,1,0,2.708050201,3.555348061
1,1,1,3,10,1,0,2.302585093,2.995732274
1,0,1,3,7,1,0,2.48490665,3.401197382
1,0,1,3,5,1,0,2.079441542,2.995732274
0,0,1,3,0,0,0,0,0
0,0,1,3,0,0,0,0,0
1,1,1,4,1,1,0,1.609437912,2.708050201
1,1,1,4,5,1,0,1.791759469,1.791759469
1,1,1,4,4,1,0,2.944438979,3.465735903
1,0,1,4,1,1,0,2.995732274,3.17805383
1,1,1,4,5,1,0,1.609437912,2.708050201
1,1,1,4,1,1,0,1.609437912,2.708050201
1,1,1,4,5,1,0,1.791759469,2.772588722
1,1,1,4,1,1,0,1.609437912,2.833213344
1,1,1,4,8,1,0,1.098612289,1.945910149
1,1,1,4,5,1,0,1.609437912,2.079441542
1,1,1,4,1,1,0,1.791759469,2.772588722
1,1,1,4,5,1,0,1.791759469,2.772588722
0,1,1,4,1,1,0,1.609437912,2.772588722
0,0,1,4,8,1,0,3.091042453,3.555348061
0,1,1,4,7,1,0,2.48490665,2.995732274
0,1,1,4,5,1,0,2.564949357,2.833213344
0,0,1,4,11,1,0,3.091042453,3.951243719
0,0,1,4,5,1,0,3.091042453,3.465735903
1,1,1,7,1,1,0,2.302585093,2.995732274
1,1,1,7,5,1,0,2.397895273,3.401197382
1,1,1,7,1,1,0,2.197224577,3.218875825
1,1,1,7,5,1,0,2.302585093,3.555348061
1,1,1,7,1,1,0,2.302585093,3.218875825
1,0,1,7,4,1,0,3.044522438,3.80666249
1,0,1,7,6,1,0,2.944438979,3.80666249
1,1,1,7,5,1,0,2.302585093,3.218875825
1,1,1,7,1,1,0,2.397895273,3.401197382
1,1,1,7,5,1,0,2.397895273,3.555348061
1,1,1,7,1,1,0,2.48490665,3.401197382
1,1,1,7,5,1,0,2.48490665,3.401197382
0,0,1,7,0,0,0,0,0
0,0,1,7,10,1,0,1.386294361,2.708050201
0,1,1,7,5,1,0,1.386294361,2.302585093
1,1,1,3,1,1,1,3.401197382,3.688879454
1,0,1,3,5,1,1,3.401197382,3.555348061
1,1,1,3,1,1,1,3.555348061,3.401197382
1,1,1,3,5,1,1,3.401197382,3.63758616
1,1,1,3,1,1,1,3.583518938,3.688879454
1,0,1,3,5,1,1,3.526360525,3.555348061
1,1,1,3,1,1,1,3.401197382,3.401197382
1,0,1,3,5,1,1,3.433987204,3.555348061
1,1,1,3,1,1,1,3.555348061,3.761200116
1,0,1,3,5,1,1,3.526360525,3.688879454
0,0,1,3,0,0,1,0,0
0,0,1,3,0,0,1,0,0
1,0,1,2,4,1,1,3.496507561,3.988984047
1,1,1,2,5,1,1,3.496507561,4.094344562
1,0,1,2,4,1,1,3.496507561,3.912023005
1,0,1,2,4,1,1,3.295836866,3.912023005
1,1,1,2,4,1,1,3.295836866,3.912023005
1,1,1,2,5,1,1,3.496507561,3.688879454
1,0,1,2,0,0,1,0,0
1,0,1,2,4,1,1,3.496507561,4.007333185
1,1,1,2,5,1,1,3.496507561,3.912023005
1,0,1,2,0,0,1,0,0
0,0,1,2,0,0,1,0,0
0,1,1,2,9,1,1,3.33220451,4.007333185
0,1,1,2,5,1,1,3.33220451,3.80666249
1,1,1,4,1,1,0,2.890371758,3.912023005
1,1,1,4,5,1,0,2.890371758,3.912023005
1,1,1,4,1,1,0,2.890371758,3.912023005
1,1,1,4,5,1,0,2.890371758,3.912023005
1,1,1,4,1,1,0,2.890371758,3.912023005
1,0,1,4,4,1,0,2.079441542,2.995732274
1,1,1,4,5,1,0,3.135494216,4.094344562
1,1,1,4,1,1,0,2.890371758,3.912023005
1,1,1,4,4,1,0,0.693147181,2.302585093
1,1,1,4,5,1,0,2.772588722,3.80666249
1,1,1,4,1,1,0,2.890371758,3.912023005
1,1,1,4,5,1,0,2.890371758,3.912023005
0,0,1,4,0,0,0,0,0
0,0,1,4,0,0,0,0,0
1,0,1,4,1,1,0,2.708050201,3.688879454
1,0,1,4,5,1,0,2.708050201,3.80666249
1,0,1,4,1,1,0,2.708050201,3.688879454
1,0,1,4,5,1,0,2.708050201,3.912023005
1,0,1,4,1,1,0,2.708050201,3.80666249
1,0,1,4,5,1,0,2.708050201,3.850147602
1,0,1,4,1,1,0,2.708050201,3.401197382
1,0,1,4,5,1,0,2.708050201,3.401197382
1,0,1,4,1,1,0,2.708050201,3.401197382
1,0,1,4,5,1,0,2.708050201,3.401197382
0,1,1,4,9,1,0,4.248495242,4.762173935
0,1,1,4,5,1,0,4.248495242,4.787491743
0,0,1,4,0,0,0,0,0
1,1,1,3,1,1,0,2.890371758,3.401197382
1,0,1,3,5,1,0,2.890371758,3.401197382
1,1,1,3,1,1,0,2.890371758,3.401197382
1,0,1,3,5,1,0,2.890371758,3.401197382
1,1,1,3,1,1,0,2.890371758,3.295836866
1,0,1,3,5,1,0,2.890371758,3.555348061
1,1,1,3,1,1,0,2.890371758,3.555348061
1,0,1,3,5,1,0,2.890371758,3.401197382
1,1,1,3,1,1,0,2.890371758,3.401197382
1,0,1,3,5,1,0,2.890371758,3.401197382
0,1,1,3,1,1,0,2.890371758,3.401197382
0,0,1,3,10,1,0,2.833213344,2.995732274
0,0,1,3,5,1,0,2.397895273,3.401197382
0,0,1,3,10,1,0,0.693147181,2.302585093
0,0,1,3,5,1,0,1.386294361,2.995732274
1,0,1,4,3,1,0,0.693147181,2.302585093
1,1,1,4,5,1,0,0.693147181,2.302585093
1,0,1,4,10,1,0,0.693147181,2.302585093
1,1,1,4,5,1,0,0.693147181,2.302585093
1,0,1,4,0,0,0,0,0
1,0,1,4,10,1,0,0.693147181,2.302585093
1,0,1,4,8,1,0,0.693147181,2.302585093
1,1,1,4,5,1,0,0.693147181,2.302585093
1,0,1,4,0,0,0,0,0
0,0,1,4,0,0,0,0,0
0,0,1,4,10,1,0,3.688879454,4.007333185
0,1,1,4,5,1,0,3.401197382,3.912023005
1,1,1,1,1,1,1,2.708050201,3.401197382
1,1,1,1,5,1,1,2.708050201,3.401197382
1,1,1,1,4,1,1,3.218875825,3.555348061
1,0,1,1,5,1,1,3.688879454,3.688879454
1,1,1,1,1,1,1,2.708050201,3.555348061
1,1,1,1,5,1,1,2.708050201,3.401197382
1,1,1,1,1,1,1,2.708050201,3.401197382
1,0,1,1,4,1,1,2.890371758,3.688879454
1,1,1,1,5,1,1,1.609437912,2.708050201
1,1,1,1,1,1,1,2.708050201,3.401197382
1,1,1,1,5,1,1,2.708050201,3.401197382
0,1,1,1,8,1,1,0.693147181,2.302585093
0,0,1,1,5,1,1,0.693147181,2.302585093
0,0,1,1,0,0,1,0,0
1,1,1,4,1,1,1,3.135494216,3.80666249
1,1,1,4,10,1,1,3.135494216,3.912023005
1,1,1,4,5,1,1,0.693147181,2.302585093
1,1,1,4,1,1,1,3.135494216,3.688879454
1,1,1,4,5,1,1,3.135494216,3.80666249
1,1,1,4,1,1,1,3.135494216,3.761200116
1,0,1,4,4,1,1,1.945910149,3.295836866
1,1,1,4,5,1,1,2.302585093,2.995732274
1,1,1,4,1,1,1,3.135494216,3.688879454
1,1,1,4,5,1,1,2.708050201,3.80666249
1,1,1,4,1,1,1,2.995732274,3.761200116
1,1,1,4,4,1,1,2.079441542,2.833213344
1,1,1,4,5,1,1,2.302585093,2.995732274
0,1,1,4,4,1,1,2.995732274,3.688879454
0,0,1,4,9,1,1,2.995732274,4.094344562
0,0,1,4,5,1,1,3.688879454,4.043051268
0,0,1,4,0,0,1,0,0
1,1,1,4,1,1,0,2.708050201,3.401197382
1,1,1,4,5,1,0,2.708050201,3.401197382
1,1,1,4,1,1,0,2.708050201,3.80666249
1,1,1,4,5,1,0,2.772588722,3.912023005
1,1,1,4,1,1,0,2.772588722,3.871201011
1,1,1,4,5,1,0,2.708050201,3.912023005
1,1,1,4,1,1,0,2.63905733,3.912023005
1,1,1,4,5,1,0,2.708050201,4.17438727
1,1,1,4,1,1,0,2.708050201,3.688879454
1,1,1,4,5,1,0,2.708050201,3.688879454
0,0,1,4,10,1,0,3.401197382,3.912023005
0,0,1,4,5,1,0,3.433987204,3.688879454
0,0,1,4,0,0,0,0,0
1,1,1,3,1,1,1,2.995732274,3.401197382
1,0,1,3,4,1,1,2.48490665,3.401197382
1,0,1,3,6,1,1,2.48490665,3.218875825
1,1,1,3,5,1,1,2.995732274,3.688879454
1,1,1,3,1,1,1,2.995732274,3.218875825
1,0,1,3,4,1,1,2.302585093,2.995732274
1,0,1,3,6,1,1,2.302585093,3.218875825
1,1,1,3,10,1,1,2.708050201,3.218875825
1,0,1,3,5,1,1,2.708050201,3.218875825
1,1,1,3,1,1,1,2.995732274,3.218875825
1,0,1,3,4,1,1,2.079441542,3.401197382
1,0,1,3,4,1,1,2.564949357,3.401197382
1,1,1,3,6,1,1,2.995732274,3.401197382
1,1,1,3,5,1,1,2.995732274,3.688879454
1,1,1,3,1,1,1,2.995732274,3.401197382
1,0,1,3,4,1,1,2.302585093,3.218875825
1,0,1,3,6,1,1,2.302585093,3.218875825
1,1,1,3,5,1,1,2.995732274,3.401197382
1,1,1,3,1,1,1,2.995732274,3.218875825
1,0,1,3,4,1,1,1.945910149,2.708050201
1,0,1,3,4,1,1,2.48490665,3.218875825
1,0,1,3,6,1,1,2.302585093,2.708050201
1,1,1,3,10,1,1,2.708050201,3.401197382
1,0,1,3,5,1,1,2.708050201,3.401197382
0,0,1,3,10,1,1,2.708050201,3.218875825
0,0,1,3,10,1,1,2.995732274,3.401197382
0,1,1,3,7,1,1,2.995732274,4.248495242
0,0,1,3,5,1,1,2.708050201,3.218875825
0,0,1,3,10,1,1,2.708050201,2.995732274
0,0,1,3,10,1,1,2.995732274,3.218875825
0,0,1,3,5,1,1,3.218875825,3.80666249
1,1,1,4,1,1,1,1.791759469,2.708050201
1,0,1,4,5,1,1,3.218875825,2.995732274
1,1,1,4,1,1,1,3.044522438,2.995732274
1,1,1,4,5,1,1,2.63905733,2.995732274
1,1,1,4,1,1,1,2.63905733,2.995732274
1,1,1,4,5,1,1,2.197224577,2.995732274
1,1,1,4,1,1,1,3.044522438,2.995732274
1,1,1,4,5,1,1,2.833213344,2.995732274
1,1,1,4,1,1,1,2.708050201,2.995732274
1,0,1,4,5,1,1,2.708050201,2.995732274
0,1,1,4,10,1,1,1.945910149,2.302585093
0,1,1,4,5,1,1,2.079441542,2.995732274
0,0,1,4,0,0,1,0,0
1,1,1,4,1,1,1,2.63905733,3.688879454
1,0,1,4,4,1,1,2.564949357,3.912023005
1,1,1,4,5,1,1,2.63905733,3.688879454
1,0,1,4,0,0,1,0,0
1,1,1,4,1,1,1,2.48490665,3.401197382
1,1,1,4,5,1,1,1.609437912,2.995732274
1,1,1,4,1,1,1,2.63905733,3.688879454
1,1,1,4,5,1,1,2.890371758,4.007333185
1,1,1,4,1,1,1,2.772588722,3.401197382
1,1,1,4,5,1,1,2.63905733,3.688879454
0,1,1,4,1,1,1,2.564949357,3.401197382
0,1,1,4,5,1,1,2.564949357,3.663561646
0,0,1,4,0,0,1,0,0
1,0,1,4,0,0,0,0,0
1,0,1,4,7,1,0,2.079441542,2.302585093
1,0,1,4,5,1,0,2.079441542,2.302585093
1,0,1,4,0,0,0,0,0
1,0,1,4,7,1,0,2.079441542,2.302585093
1,0,1,4,5,1,0,2.197224577,2.302585093
1,0,1,4,0,0,0,0,0
0,0,1,4,10,1,0,2.079441542,2.302585093
0,0,1,4,5,1,0,2.197224577,2.302585093
0,0,1,4,8,1,0,2.079441542,2.302585093
0,0,1,4,5,1,0,2.079441542,2.302585093
1,1,1,4,1,1,0,1.609437912,2.302585093
1,1,1,4,5,1,0,1.791759469,2.302585093
1,1,1,4,1,1,0,1.791759469,2.302585093
1,1,1,4,5,1,0,1.609437912,2.302585093
1,1,1,4,1,1,0,1.945910149,2.302585093
1,1,1,4,5,1,0,1.791759469,2.302585093
1,1,1,4,1,1,0,2.079441542,2.302585093
1,1,1,4,5,1,0,2.079441542,2.302585093
1,1,1,4,1,1,0,1.945910149,2.302585093
1,1,1,4,5,1,0,2.079441542,2.302585093
0,0,1,4,10,1,0,2.944438979,3.36729583
0,0,1,4,5,1,0,3.218875825,3.401197382
0,0,1,4,10,1,0,2.079441542,2.197224577
0,0,1,4,5,1,0,1.791759469,2.079441542
1,1,1,4,1,1,0,2.772588722,3.218875825
1,1,1,4,5,1,0,3.33220451,3.912023005
1,0,1,4,0,0,0,0,0
1,1,1,4,1,1,0,2.48490665,3.401197382
1,1,1,4,5,1,0,3.295836866,3.401197382
1,1,1,4,1,1,0,2.833213344,3.401197382
1,1,1,4,5,1,0,2.944438979,3.218875825
1,1,1,4,1,1,0,3.135494216,3.526360525
1,1,1,4,5,1,0,3.044522438,3.912023005
0,0,1,4,8,1,0,1.945910149,2.302585093
0,1,1,4,5,1,0,1.945910149,2.302585093
0,0,1,4,0,0,0,0,0
1,1,1,4,1,1,1,2.63905733,3.80666249
1,1,1,4,5,1,1,2.564949357,4.248495242
1,1,1,4,1,1,1,2.63905733,3.80666249
1,1,1,4,5,1,1,2.63905733,4.094344562
1,1,1,4,1,1,1,2.63905733,3.688879454
1,1,1,4,5,1,1,2.63905733,4.094344562
1,1,1,4,1,1,1,2.995732274,4.700480366
1,0,1,4,5,1,1,2.708050201,4.382026635
1,1,1,4,1,1,1,2.564949357,4.094344562
1,0,1,4,5,1,1,2.564949357,4.094344562
0,0,1,4,0,0,1,0,0
0,0,1,4,0,0,1,0,0
1,1,0,1,1,1,0,0.693147181,2.302585093
1,1,0,1,5,1,0,0.693147181,2.302585093
1,1,0,1,1,1,0,0.693147181,2.302585093
1,1,0,1,5,1,0,0.693147181,2.302585093
1,1,0,1,1,1,0,0.693147181,2.302585093
1,1,0,1,5,1,0,1.386294361,2.302585093
1,1,0,1,1,1,0,0.693147181,2.302585093
1,1,0,1,5,1,0,1.098612289,2.302585093
1,1,0,1,1,1,0,0.693147181,2.302585093
1,1,0,1,5,1,0,1.098612289,2.302585093
0,0,0,1,0,0,0,0,0
0,0,0,1,0,0,0,0,0
1,1,0,2,1,1,0,1.386294361,2.302585093
1,1,0,2,5,1,0,1.791759469,3.135494216
1,0,0,2,10,1,0,4.343805422,3.988984047
1,0,0,2,10,1,0,3.465735903,3.610917913
1,1,0,2,5,1,0,3.970291914,4.110873864
1,1,0,2,1,1,0,1.386294361,2.564949357
1,1,0,2,10,1,0,1.098612289,2.397895273
1,0,0,2,10,1,0,1.386294361,2.63905733
1,0,0,2,5,1,0,1.386294361,2.302585093
1,1,0,2,10,1,0,1.098612289,2.302585093
1,0,0,2,11,1,0,2.197224577,3.135494216
1,0,0,2,5,1,0,2.079441542,2.397895273
1,1,0,2,1,1,0,1.098612289,2.302585093
1,1,0,2,5,1,0,1.386294361,2.397895273
0,0,0,2,0,0,0,0,0
0,0,0,2,0,0,0,0,0
1,1,0,4,1,1,1,1.609437912,2.079441542
1,1,0,4,4,1,1,2.197224577,2.995732274
1,0,0,4,6,1,1,1.098612289,2.995732274
1,1,0,4,5,1,1,1.609437912,2.302585093
1,1,0,4,1,1,1,1.386294361,2.079441542
1,1,0,4,4,1,1,1.386294361,2.995732274
1,0,0,4,6,1,1,1.609437912,2.302585093
1,1,0,4,5,1,1,1.386294361,2.302585093
1,1,0,4,1,1,1,1.386294361,2.48490665
1,1,0,4,4,1,1,1.791759469,2.995732274
1,0,0,4,6,1,1,1.791759469,2.995732274
1,1,0,4,5,1,1,1.386294361,2.302585093
1,1,0,4,1,1,1,1.386294361,1.945910149
1,1,0,4,4,1,1,1.386294361,1.945910149
1,1,0,4,6,1,1,1.386294361,2.302585093
1,1,0,4,5,1,1,1.386294361,2.708050201
1,1,0,4,1,1,1,1.609437912,1.945910149
1,1,0,4,4,1,1,1.098612289,2.079441542
1,1,0,4,6,1,1,1.386294361,2.197224577
1,1,0,4,5,1,1,1.386294361,2.302585093
0,0,0,4,0,0,1,0,0
0,0,0,4,0,0,1,0,0
1,1,0,2,1,1,1,4.17438727,4.094344562
1,1,0,2,5,1,1,4.17438727,4.094344562
1,1,0,2,1,1,1,4.17438727,3.912023005
1,1,0,2,5,1,1,4.17438727,4.094344562
1,1,0,2,1,1,1,4.17438727,4.094344562
1,1,0,2,5,1,1,4.17438727,4.094344562
1,1,0,2,1,1,1,4.17438727,3.912023005
1,0,0,2,5,1,1,4.17438727,4.094344562
1,1,0,2,1,1,1,4.17438727,3.912023005
1,1,0,2,5,1,1,4.17438727,3.912023005
0,0,0,2,10,1,1,2.995732274,2.995732274
0,0,0,2,10,1,1,2.48490665,2.564949357
0,0,0,2,5,1,1,2.708050201,2.995732274
0,0,0,2,0,0,1,0,0
1,1,0,4,1,1,0,2.995732274,3.401197382
1,1,0,4,5,1,0,2.995732274,3.401197382
1,1,0,4,1,1,0,2.995732274,3.401197382
1,1,0,4,5,1,0,2.995732274,3.401197382
1,1,0,4,1,1,0,2.995732274,3.401197382
1,1,0,4,5,1,0,2.995732274,3.401197382
1,1,0,4,1,1,0,2.995732274,3.401197382
1,1,0,4,5,1,0,2.995732274,3.401197382
0,0,0,4,0,0,0,0,0
0,0,0,4,0,0,0,0,0
1,0,0,4,0,0,0,0,0
1,1,0,1,1,1,1,2.995732274,3.401197382
1,1,0,1,5,1,1,3.218875825,3.401197382
1,1,0,1,1,1,1,2.995732274,3.218875825
1,1,0,1,5,1,1,2.995732274,3.401197382
1,1,0,1,1,1,1,3.135494216,3.218875825
1,1,0,1,5,1,1,2.995732274,3.401197382
1,1,0,1,1,1,1,2.995732274,3.218875825
1,1,0,1,5,1,1,2.995732274,2.995732274
1,1,0,1,1,1,1,2.995732274,3.218875825
1,1,0,1,5,1,1,2.995732274,3.555348061
0,0,0,1,8,1,1,2.833213344,2.995732274
0,1,0,1,10,1,1,2.302585093,2.995732274
0,1,0,1,5,1,1,2.833213344,2.995732274
0,0,0,1,10,1,1,2.944438979,2.995732274
0,0,0,1,5,1,1,2.944438979,2.995732274
1,1,0,2,1,1,0,1.386294361,2.48490665
1,1,0,2,5,1,0,1.386294361,2.63905733
1,1,0,2,1,1,0,1.386294361,2.302585093
1,1,0,2,5,1,0,1.386294361,2.708050201
1,1,0,2,1,1,0,1.609437912,2.564949357
1,1,0,2,5,1,0,1.386294361,2.63905733
1,1,0,2,1,1,0,1.386294361,2.564949357
1,1,0,2,5,1,0,1.386294361,2.708050201
1,1,0,2,1,1,0,1.386294361,2.302585093
1,1,0,2,5,1,0,1.609437912,2.564949357
0,0,0,2,0,0,0,0,0
0,0,0,2,0,0,0,0,0
1,1,0,1,1,1,1,3.135494216,3.218875825
1,1,0,1,5,1,1,3.135494216,3.555348061
1,1,0,1,1,1,1,3.17805383,3.401197382
1,0,0,1,5,1,1,3.433987204,3.713572067
1,1,0,1,1,1,1,3.17805383,3.17805383
1,1,0,1,8,1,1,0,2.302585093
1,0,0,1,5,1,1,3.17805383,3.496507561
1,1,0,1,1,1,1,3.17805383,3.218875825
1,0,0,1,8,1,1,1.386294361,2.995732274
1,1,0,1,5,1,1,3.218875825,3.555348061
1,1,0,1,1,1,1,3.218875825,3.295836866
1,1,0,1,5,1,1,3.218875825,3.555348061
0,0,0,1,0,0,1,0,0
0,0,0,1,0,0,1,0,0
1,1,0,4,1,1,0,3.33220451,3.401197382
1,1,0,4,5,1,0,3.33220451,3.401197382
1,1,0,4,1,1,0,3.295836866,3.401197382
1,1,0,4,5,1,0,3.36729583,3.401197382
1,1,0,4,1,1,0,3.36729583,3.401197382
1,1,0,4,5,1,0,3.33220451,3.401197382
1,1,0,4,1,1,0,3.33220451,3.401197382
1,1,0,4,5,1,0,3.295836866,3.401197382
1,1,0,4,1,1,0,3.401197382,3.401197382
1,1,0,4,5,1,0,3.36729583,3.401197382
0,0,0,4,0,0,0,0,0
0,0,0,4,0,0,0,0,0
1,1,0,4,1,1,0,2.708050201,2.995732274
1,0,0,4,5,1,0,2.772588722,2.995732274
1,1,0,4,1,1,0,2.63905733,2.890371758
1,0,0,4,5,1,0,2.772588722,2.995732274
1,1,0,4,1,1,0,2.708050201,2.995732274
1,0,0,4,5,1,0,2.564949357,2.890371758
1,1,0,4,1,1,0,2.772588722,2.995732274
1,0,0,4,5,1,0,2.708050201,2.995732274
1,1,0,4,1,1,0,2.63905733,2.890371758
1,0,0,4,5,1,0,2.63905733,2.890371758
0,0,0,4,0,0,0,0,0
0,0,0,4,0,0,0,0,0
1,1,0,4,1,1,1,2.772588722,2.995732274
1,1,0,4,5,1,1,2.63905733,2.995732274
1,1,0,4,1,1,1,2.63905733,2.995732274
1,1,0,4,5,1,1,2.564949357,2.995732274
1,1,0,4,1,1,1,2.772588722,2.995732274
1,1,0,4,5,1,1,2.63905733,2.890371758
1,1,0,4,1,1,1,2.564949357,1.945910149
1,1,0,4,5,1,1,2.772588722,2.995732274
1,1,0,4,1,1,1,2.63905733,2.890371758
1,1,0,4,5,1,1,2.772588722,2.995732274
0,0,0,4,0,0,1,0,0
0,0,0,4,0,0,1,0,0
1,1,0,2,1,1,0,2.197224577,2.302585093
1,0,0,2,5,1,0,2.079441542,2.302585093
1,0,0,2,0,0,0,0,0
1,1,0,2,1,1,0,2.197224577,2.302585093
1,0,0,2,5,1,0,2.079441542,2.302585093
1,1,0,2,1,1,0,2.079441542,2.302585093
1,0,0,2,5,1,0,2.079441542,2.302585093
1,1,0,2,1,1,0,2.079441542,2.302585093
1,0,0,2,5,1,0,2.079441542,2.302585093
0,1,0,2,1,1,0,2.079441542,2.302585093
0,0,0,2,5,1,0,2.079441542,2.302585093
0,1,0,2,1,1,0,2.079441542,2.302585093
0,0,0,2,5,1,0,2.079441542,2.302585093
1,1,0,3,1,1,1,2.63905733,2.708050201
1,1,0,3,5,1,1,2.63905733,2.708050201
1,1,0,3,8,1,1,1.945910149,2.302585093
1,0,0,3,5,1,1,2.302585093,2.708050201
1,1,0,3,1,1,1,2.63905733,2.708050201
1,1,0,3,5,1,1,1.609437912,2.708050201
1,1,0,3,1,1,1,2.708050201,2.708050201
1,1,0,3,10,1,1,2.890371758,2.708050201
1,0,0,3,5,1,1,2.079441542,2.302585093
1,1,0,3,1,1,1,2.63905733,2.708050201
1,1,0,3,5,1,1,2.708050201,2.708050201
1,0,0,3,3,1,1,1.945910149,2.302585093
1,0,0,3,5,1,1,2.302585093,3.871201011
1,1,0,3,1,1,1,2.63905733,2.708050201
1,0,0,3,4,1,1,2.708050201,2.995732274
1,0,0,3,4,1,1,2.708050201,2.708050201
1,1,0,3,5,1,1,2.708050201,2.708050201
0,0,0,3,0,0,1,0,0
0,0,0,3,0,0,1,0,0
1,1,0,2,1,1,0,2.63905733,2.708050201
1,1,0,2,5,1,0,2.63905733,2.708050201
1,1,0,2,1,1,0,2.708050201,2.63905733
1,1,0,2,5,1,0,2.708050201,2.708050201
1,1,0,2,1,1,0,2.564949357,2.708050201
1,1,0,2,5,1,0,2.63905733,2.708050201
1,1,0,2,1,1,0,2.63905733,2.708050201
1,1,0,2,5,1,0,2.63905733,2.708050201
1,1,0,2,1,1,0,2.63905733,2.708050201
1,1,0,2,5,1,0,2.708050201,2.708050201
0,1,0,2,1,1,0,2.708050201,2.708050201
0,1,0,2,5,1,0,2.63905733,2.708050201
0,0,0,2,10,1,0,2.079441542,2.302585093
0,0,0,2,5,1,0,2.079441542,2.302585093
0,0,0,2,0,0,0,0,0
1,0,0,4,0,0,0,0,0
1,0,0,4,11,1,0,2.302585093,2.302585093
1,0,0,4,5,1,0,2.302585093,2.302585093
1,0,0,4,10,1,0,2.079441542,2.302585093
1,0,0,4,5,1,0,2.079441542,2.302585093
1,0,0,4,0,0,0,0,0
1,0,0,4,10,1,0,2.079441542,2.302585093
1,0,0,4,10,1,0,2.079441542,2.302585093
1,1,0,4,5,1,0,2.48490665,2.708050201
0,0,0,4,8,1,0,2.079441542,2.302585093
0,0,0,4,5,1,0,2.079441542,2.302585093
0,0,0,4,11,1,0,3.526360525,3.688879454
0,0,0,4,5,1,0,3.33220451,3.555348061
0,0,0,4,0,0,0,0,0
1,1,0,2,1,1,0,1.945910149,2.708050201
1,1,0,2,5,1,0,1.945910149,2.708050201
1,1,0,2,1,1,0,1.945910149,2.708050201
1,1,0,2,5,1,0,1.945910149,2.708050201
1,1,0,2,1,1,0,1.945910149,2.708050201
1,1,0,2,5,1,0,1.945910149,2.708050201
1,1,0,2,1,1,0,1.945910149,2.708050201
1,1,0,2,5,1,0,1.945910149,2.708050201
1,1,0,2,1,1,0,1.945910149,2.708050201
1,1,0,2,5,1,0,1.945910149,2.708050201
0,0,0,2,0,0,0,0,0
0,0,0,2,0,0,0,0,0
1,1,0,5,1,1,0,1.945910149,2.708050201
1,1,0,5,5,1,0,1.945910149,2.708050201
1,0,0,5,0,0,0,0,0
1,1,0,5,1,1,0,1.945910149,2.708050201
1,1,0,5,5,1,0,2.079441542,2.708050201
1,0,0,5,0,0,0,0,0
1,1,0,5,1,1,0,2.079441542,2.708050201
1,1,0,5,5,1,0,1.945910149,2.708050201
0,0,0,5,10,1,0,2.48490665,3.218875825
0,0,0,5,8,1,0,2.63905733,3.401197382
0,0,0,5,5,1,0,1.791759469,2.302585093
0,0,0,5,0,0,0,0,0
1,0,0,4,1,1,0,0.693147181,2.564949357
1,0,0,4,5,1,0,0.693147181,1.609437912
1,0,0,4,1,1,0,1.945910149,2.708050201
1,0,0,4,5,1,0,1.945910149,2.708050201
1,0,0,4,1,1,0,1.945910149,2.302585093
1,0,0,4,5,1,0,1.945910149,2.708050201
1,0,0,4,1,1,0,2.079441542,2.48490665
1,0,0,4,5,1,0,2.564949357,2.708050201
1,0,0,4,1,1,0,1.945910149,2.302585093
1,0,0,4,5,1,0,1.945910149,2.708050201
0,0,0,4,0,0,0,0,0
0,0,0,4,0,0,0,0,0
1,0,0,2,7,1,0,2.397895273,2.833213344
1,0,0,2,5,1,0,2.48490665,2.63905733
1,0,0,2,7,1,0,2.48490665,2.079441542
1,0,0,2,5,1,0,2.564949357,2.63905733
1,0,0,2,7,1,0,2.48490665,2.63905733
1,0,0,2,5,1,0,2.708050201,2.772588722
1,0,0,2,7,1,0,2.63905733,2.63905733
1,0,0,2,5,1,0,2.63905733,2.63905733
1,0,0,2,7,1,0,2.564949357,2.48490665
1,0,0,2,8,1,0,2.772588722,2.708050201
1,0,0,2,5,1,0,2.63905733,2.708050201
0,0,0,2,8,1,0,2.995732274,3.135494216
0,0,0,2,7,1,0,1.791759469,2.079441542
0,0,0,2,5,1,0,2.302585093,2.48490665
0,0,0,2,10,1,0,2.079441542,1.791759469
0,0,0,2,5,1,0,2.079441542,2.302585093
1,1,0,6,1,1,1,1.791759469,1.945910149
1,1,0,6,5,1,1,2.079441542,2.197224577
1,1,0,6,1,1,1,2.079441542,2.079441542
1,1,0,6,8,1,1,2.079441542,2.302585093
1,1,0,6,5,1,1,2.197224577,1.945910149
1,1,0,6,1,1,1,2.079441542,2.079441542
1,1,0,6,5,1,1,2.197224577,2.197224577
1,1,0,6,1,1,1,2.197224577,2.302585093
1,1,0,6,5,1,1,2.079441542,2.397895273
1,1,0,6,1,1,1,2.197224577,2.079441542
1,1,0,6,5,1,1,2.197224577,2.302585093
0,0,0,6,8,1,1,2.708050201,2.833213344
0,0,0,6,10,1,1,3.433987204,3.828641396
0,1,0,6,5,1,1,3.33220451,3.401197382
0,0,0,6,0,0,1,0,0
1,1,0,1,1,1,0,2.302585093,2.48490665
